StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:40:32.084652	1786261232.084652;2026-08-09	07:41:32.085250	1786261292.085250;00:01:00;00:41:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:41:32.085348	1786261292.085348;2026-08-09	07:42:32.086948	1786261352.086948;00:01:00;00:42:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:42:32.087014	1786261352.087014;2026-08-09	07:43:32.088697	1786261412.088697;00:01:00;00:43:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:43:32.088766	1786261412.088766;2026-08-09	07:44:32.089989	1786261472.089989;00:01:00;00:44:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:44:32.090047	1786261472.090047;2026-08-09	07:45:32.090429	1786261532.090429;00:01:00;00:45:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:45:32.090489	1786261532.090489;2026-08-09	07:46:32.092087	1786261592.092087;00:01:00;00:46:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:46:32.092149	1786261592.092149;2026-08-09	07:47:32.094613	1786261652.094613;00:01:00;00:47:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:47:32.094679	1786261652.094679;2026-08-09	07:48:32.095623	1786261712.095623;00:01:00;00:48:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:48:32.095690	1786261712.095690;2026-08-09	07:49:32.098480	1786261772.098480;00:01:00;00:49:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:49:32.098538	1786261772.098538;2026-08-09	07:50:32.099592	1786261832.099592;00:01:00;00:50:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:50:32.099653	1786261832.099653;2026-08-09	07:51:32.099883	1786261892.099883;00:01:00;00:51:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:51:32.099948	1786261892.099948;2026-08-09	07:52:32.101329	1786261952.101329;00:01:00;00:52:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:52:32.101396	1786261952.101396;2026-08-09	07:53:32.102799	1786262012.102799;00:01:00;00:53:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:53:32.102885	1786262012.102885;2026-08-09	07:54:32.104872	1786262072.104872;00:01:00;00:54:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:54:32.104937	1786262072.104937;2026-08-09	07:55:32.104804	1786262132.104804;00:00:59;00:55:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:55:32.104866	1786262132.104866;2026-08-09	07:56:32.107084	1786262192.107084;00:01:00;00:56:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:56:32.107143	1786262192.107143;2026-08-09	07:57:32.109234	1786262252.109234;00:01:00;00:57:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:57:32.109337	1786262252.109337;2026-08-09	07:58:32.110872	1786262312.110872;00:01:00;00:58:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:58:32.110934	1786262312.110934;2026-08-09	07:59:32.112311	1786262372.112311;00:01:00;00:59:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	07:59:32.112364	1786262372.112364;2026-08-09	08:00:32.113185	1786262432.113185;00:01:00;01:00:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:00:32.113264	1786262432.113264;2026-08-09	08:01:32.115356	1786262492.115356;00:01:00;01:01:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:01:32.115420	1786262492.115420;2026-08-09	08:02:32.116723	1786262552.116723;00:01:00;01:02:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:02:32.116787	1786262552.116787;2026-08-09	08:03:32.117569	1786262612.117569;00:01:00;01:03:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:03:32.117633	1786262612.117633;2026-08-09	08:04:32.119279	1786262672.119279;00:01:00;01:04:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:04:32.119375	1786262672.119375;2026-08-09	08:05:32.120452	1786262732.120452;00:01:00;01:05:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:05:32.120513	1786262732.120513;2026-08-09	08:06:32.121866	1786262792.121866;00:01:00;01:06:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:06:32.121930	1786262792.121930;2026-08-09	08:07:32.123129	1786262852.123129;00:01:00;01:07:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:07:32.123202	1786262852.123202;2026-08-09	08:08:32.124026	1786262912.124026;00:01:00;01:08:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:08:32.124088	1786262912.124088;2026-08-09	08:09:32.126798	1786262972.126798;00:01:00;01:09:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:09:32.126864	1786262972.126864;2026-08-09	08:10:32.129524	1786263032.129524;00:01:00;01:10:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:10:32.129584	1786263032.129584;2026-08-09	08:11:32.131583	1786263092.131583;00:01:00;01:11:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:11:32.131643	1786263092.131643;2026-08-09	08:12:32.131486	1786263152.131486;00:00:59;01:12:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:12:32.131554	1786263152.131554;2026-08-09	08:13:32.132632	1786263212.132632;00:01:00;01:13:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:13:32.132700	1786263212.132700;2026-08-09	08:14:32.134709	1786263272.134709;00:01:00;01:14:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:14:32.134777	1786263272.134777;2026-08-09	08:15:32.135026	1786263332.135026;00:01:00;01:15:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:15:32.135095	1786263332.135095;2026-08-09	08:16:32.135822	1786263392.135822;00:01:00;01:16:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:16:32.135896	1786263392.135896;2026-08-09	08:17:32.137474	1786263452.137474;00:01:00;01:17:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:17:32.137541	1786263452.137541;2026-08-09	08:18:32.139160	1786263512.139160;00:01:00;01:18:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:18:32.139226	1786263512.139226;2026-08-09	08:19:32.141147	1786263572.141147;00:01:00;01:19:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:19:32.141213	1786263572.141213;2026-08-09	08:20:32.142973	1786263632.142973;00:01:00;01:20:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:20:32.143032	1786263632.143032;2026-08-09	08:21:32.145904	1786263692.145904;00:01:00;01:21:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:21:32.145967	1786263692.145967;2026-08-09	08:22:32.145350	1786263752.145350;00:00:59;01:22:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:22:32.145409	1786263752.145409;2026-08-09	08:23:32.146608	1786263812.146608;00:01:00;01:23:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:23:32.146671	1786263812.146671;2026-08-09	08:24:32.149258	1786263872.149258;00:01:00;01:24:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:24:32.149350	1786263872.149350;2026-08-09	08:25:32.149712	1786263932.149712;00:01:00;01:25:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:25:32.149773	1786263932.149773;2026-08-09	08:26:32.151824	1786263992.151824;00:01:00;01:26:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:26:32.151899	1786263992.151899;2026-08-09	08:27:32.153595	1786264052.153595;00:01:00;01:27:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:27:32.153677	1786264052.153677;2026-08-09	08:28:32.155166	1786264112.155166;00:01:00;01:28:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:28:32.155227	1786264112.155227;2026-08-09	08:29:32.155938	1786264172.155938;00:01:00;01:29:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:29:32.156008	1786264172.156008;2026-08-09	08:30:32.157125	1786264232.157125;00:01:00;01:30:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2026-08-09	07:00:32.018271	1786258832.018271;2026-08-09	08:30:32.157185	1786264232.157185;2026-08-09	08:31:32.158224	1786264292.158224;00:01:00;01:31:00;10.000;0.000;0.000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
