Date_ms;response_time_ms;rtd_no
12004;1;sip_route
12012;0;sip_route
12024;1;sip_route
12034;1;sip_route
12043;1;sip_route
12053;0;sip_route
12064;1;sip_route
12073;1;sip_route
12083;0;sip_route
12094;0;sip_route
12104;1;sip_route
12113;1;sip_route
12123;1;sip_route
12133;1;sip_route
12143;1;sip_route
12153;1;sip_route
12163;0;sip_route
12173;1;sip_route
12184;1;sip_route
12193;1;sip_route
12204;1;sip_route
12212;0;sip_route
12223;1;sip_route
12233;0;sip_route
12243;1;sip_route
12252;0;sip_route
12264;0;sip_route
12274;1;sip_route
12284;0;sip_route
12293;0;sip_route
12304;0;sip_route
12314;1;sip_route
12322;0;sip_route
12334;1;sip_route
12344;1;sip_route
12354;1;sip_route
12363;1;sip_route
12374;1;sip_route
12384;0;sip_route
12394;1.001;sip_route
12404;0;sip_route
12413;1;sip_route
12423;1;sip_route
12432;0;sip_route
12443;1;sip_route
12454;1;sip_route
12464;0;sip_route
12472;0;sip_route
12484;1;sip_route
12494;1;sip_route
12504;0;sip_route
12512;0;sip_route
12523;1;sip_route
12533;0;sip_route
12543;1;sip_route
12553;1;sip_route
12563;1;sip_route
12572;0;sip_route
12584;0;sip_route
12592;0;sip_route
12604;1;sip_route
12613;0;sip_route
12623;1;sip_route
12633;0;sip_route
12643;1;sip_route
12652;0;sip_route
12664;1;sip_route
12672;0;sip_route
12683;1;sip_route
12693;0;sip_route
12703;1;sip_route
12713;0;sip_route
12724;1;sip_route
12733;0;sip_route
12744;1;sip_route
12754;1;sip_route
12764;1;sip_route
12773;1;sip_route
12783;1;sip_route
12793;1;sip_route
12803;1;sip_route
12813;0;sip_route
12823;1;sip_route
12833;1;sip_route
12843;1;sip_route
12854;1;sip_route
12864;1;sip_route
12873;1;sip_route
12884;2;sip_route
12895;2;sip_route
12903;1;sip_route
12914;2;sip_route
12924;2;sip_route
12936;4;sip_route
12943;1;sip_route
12953;1;sip_route
12964;1;sip_route
12973;0;sip_route
12984;1;sip_route
12994;0;sip_route
13004;1;sip_route
13012;0;sip_route
13023;1;sip_route
13033;0;sip_route
13044;1;sip_route
13054;1;sip_route
13063;1;sip_route
13073;1;sip_route
13084;1;sip_route
13092;0;sip_route
13103;1;sip_route
13113;0;sip_route
13124;1;sip_route
13132;0;sip_route
13143;1;sip_route
13153;1;sip_route
13164;1;sip_route
13173;0;sip_route
13182;0;sip_route
13194;1;sip_route
13203;0;sip_route
13214;0;sip_route
13222;0;sip_route
13234;1;sip_route
13242;0;sip_route
13255;2;sip_route
13263;1;sip_route
13272;0;sip_route
13284;1;sip_route
13292;0;sip_route
13303;1;sip_route
13313;0;sip_route
13324;1;sip_route
13332;0;sip_route
13343;1;sip_route
13353;1;sip_route
13363;1;sip_route
13373;0;sip_route
13384;1;sip_route
13394;0;sip_route
13404;1;sip_route
13413;0;sip_route
13423;1;sip_route
13432;0;sip_route
13443;1;sip_route
13453;2;sip_route
13463;0;sip_route
13474;1;sip_route
13484;0;sip_route
13494;1;sip_route
13503;0;sip_route
13512;0;sip_route
13524;1;sip_route
13533;1;sip_route
13542;0;sip_route
13554;1;sip_route
13564;1;sip_route
13574;0;sip_route
13583;1;sip_route
13593;0;sip_route
13604;1;sip_route
13613;0;sip_route
13623;1;sip_route
13634;1;sip_route
13644;1;sip_route
13653;1;sip_route
13663;1;sip_route
13673;1;sip_route
13684;1;sip_route
13694;1;sip_route
13703;1;sip_route
13713;0;sip_route
13723;1;sip_route
13734;2;sip_route
13743;0;sip_route
13753;1;sip_route
13764;0;sip_route
13774;1;sip_route
13782;0;sip_route
13794;0;sip_route
13804;1;sip_route
13815;2;sip_route
13822;0;sip_route
13834;1;sip_route
13844;1;sip_route
13853;0;sip_route
13863;1;sip_route
13873;0;sip_route
13883;1;sip_route
13892;0;sip_route
13904;0;sip_route
13912;0;sip_route
13923;1;sip_route
13933;0;sip_route
13943;1;sip_route
13954;1;sip_route
13964;1;sip_route
13974;1;sip_route
13985;1;sip_route
13993;0;sip_route
14003;1;sip_route
14013;0;sip_route
14024;1;sip_route
14032;0;sip_route
14044;1;sip_route
14052;0;sip_route
14064;1;sip_route
14073;1;sip_route
14082;0;sip_route
14093;1;sip_route
14102;0;sip_route
14114;0;sip_route
14124;1;sip_route
14134;0;sip_route
14144;1;sip_route
14152;0;sip_route
14164;1;sip_route
14174;0;sip_route
14184;1;sip_route
14194;1;sip_route
14202;0;sip_route
14214;1;sip_route
14224;0;sip_route
14234;1;sip_route
14243;0;sip_route
14253;1;sip_route
14265;2;sip_route
14276;3;sip_route
14286;2;sip_route
14295;1;sip_route
14304;1;sip_route
14314;1;sip_route
14325;2;sip_route
14334;1;sip_route
14343;1;sip_route
14353;1;sip_route
14363;1;sip_route
14374;1;sip_route
14382;0;sip_route
14393;1;sip_route
14403;0;sip_route
14414;0;sip_route
14423;0;sip_route
14434;1;sip_route
14444;1;sip_route
14454;1;sip_route
14464;1;sip_route
14473;1;sip_route
14483;1;sip_route
14493;1;sip_route
14503;0;sip_route
14513;1;sip_route
14523;1;sip_route
14534;1;sip_route
14543;1;sip_route
14553;0;sip_route
14563;1;sip_route
14573;0;sip_route
14584;1;sip_route
14592;0;sip_route
14603;1;sip_route
14613;0;sip_route
14623;1;sip_route
14633;1;sip_route
14644;1;sip_route
14652;0;sip_route
14663;1;sip_route
14673;0;sip_route
14684;1;sip_route
14693;0;sip_route
14704;1;sip_route
14713;0;sip_route
14723;0;sip_route
14734;1;sip_route
14742;0;sip_route
14754;1;sip_route
14763;0;sip_route
14774;0;sip_route
14783;1;sip_route
14793;0;sip_route
14803;1;sip_route
14814;1;sip_route
14824;1;sip_route
14834;1;sip_route
14843;0;sip_route
14854;1;sip_route
14862;0;sip_route
14872;0;sip_route
14884;1;sip_route
14894;0;sip_route
14904;1;sip_route
14914;0;sip_route
14924;1;sip_route
14934;1;sip_route
14943;1;sip_route
14953;1;sip_route
14963;1;sip_route
14973;1;sip_route
14984;1;sip_route
14995;2;sip_route
15004;1;sip_route
